,voto,federal,nombre,distrito,bloque,color,sesion,asunto,ano,fecha,hora,base,mayoria,resultado,presidente,presentes,ausentes,abstenciones,afirmativos,negativos,votopresidente,titulo,auditoria,permalink
56577,0,2001.0,"FERNANDEZ, Nicolás Alejandro",Santa Cruz,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56578,0,2002.0,"MARTINEZ, Alfredo Anselmo",Santa Cruz,Unión Cívica Radical,#d62728,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56579,3,2003.0,"KIRCHNER, Alicia Margarita Antonia",Santa Cruz,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56580,0,2101.0,"LATORRE, Roxana Itatí",Santa Fe,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56581,0,2102.0,"REUTEMANN, Carlos Alberto",Santa Fe,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56582,0,2103.0,"GIUSTINIANI, Rubén Héctor",Santa Fe,Socialista,#fa58f4,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56583,0,2201.0,"CASTRO, María Elisa",Santiago del Estero,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56584,0,2202.0,"MERA, Mario Rubén",Santiago del Estero,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56585,0,2203.0,"ZAVALIA, José Luis",Santiago del Estero,Unión Cívica Radical,#d62728,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56586,0,2301.0,"PINCHETTI de SIERRA MORALES, Delia Norma",Tucumán,Fuerza Republicana,,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56587,3,2302.0,"BUSSI, Ricardo Argentino",Tucumán,Fuerza Republicana,,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56588,3,2303.0,"MIRANDA, Julio Antonio",Tucumán,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56589,0,2401.0,"CAPARROS, Mabel Luisa",Tierra del Fuego,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56590,0,2402.0,"DANIELE, Mario Domingo",Tierra del Fuego,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
56591,0,2403.0,"CAPOS, Liliana Delia",Tierra del Fuego,Unión Cívica Radical,#d62728,124° Período Legislativo - Ordinario - 22º Sesión,"Orden del Día 959, Expediente CD-66/06. Votacion en general",2006,10/4/2006,19:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,,"Dictamen en el proyecto de ley en revision sobre Programa Nacional de Educación Sexual Integral, Orden del Día 959 (CD - 66/06). Votacion en general",ninguna,2.23.0
60552,0,101.0,"LEGUIZAMÓN, María Laura",Ciudad Autónoma de Buenos Aires,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60553,0,102.0,"IBARRA, Vilma Lidia",Ciudad Autónoma de Buenos Aires,Partido de la Victoria,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60554,0,103.0,"TERRAGNO, Rodolfo",Ciudad Autónoma de Buenos Aires,Radical Independiente,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60555,0,201.0,"PAMPURO, José Juan Bautista",Buenos Aires,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60556,3,202.0,"FERNANDEZ DE KIRCHNER, Cristina",Buenos Aires,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60557,3,203.0,"GONZALEZ DE DUHALDE, Hilda Beatriz",Buenos Aires,Justicialista para el Dialogo de Los Argentinos,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60558,0,301.0,"SAADI, Ramón Eduardo",Catamarca,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60559,3,302.0,"CASTILLO, Oscar Aníbal",Catamarca,Frente Cívico y Social de Catamarca,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60560,3,303.0,"COLOMBO DE ACEVEDO, María Teresa",Catamarca,Frente Cívico y Social de Catamarca,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60561,0,401.0,"GIRI, Haidé Delia",Córdoba,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60562,0,402.0,"ROSSI, Carlos Alberto",Córdoba,Vecinalista - Partido Nuevo,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60563,3,403.0,"URQUIA, Roberto Daniel",Córdoba,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60564,0,501.0,"RÍOS, Roberto Fabián",Corrientes,Justicialista,#0101DF,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
60565,0,502.0,"VIUDES, Isabel Josefa",Corrientes,Partido Nuevo,,124° Período Legislativo - Ordinario - 27º Sesión,"Orden del Día 1319 Ni, Expediente S-1712/05, S-2948/05, S-4068/05, S-10/06, S-433/06, S -1237/06 ,S-2557/06 y S-2083/06 tenido a la vista. Votacion en general y en particular .",2006,12/6/2006,19:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",55,17,0,55,0,,"Dictamen en los proyectos de ley modificando diversos Artículos del Código Penal acerca de la Prevención y Sanción de la Trata de Personas y Asistencia a sus Víctimas, Orden del Día 1319 Ni (S - 1712/05, S - 2948/05, S - 4068/05, S - 10/06, S - 433/06, S -1237/06 ,S - 2557/06 y S - 2083/06 tenido a la vista). Votacion en general y en particular . Observaciones : sobre tablas. con modificaciones en el Artículo 1º",ninguna,2.28.2
